6;kWh;;536338 (anl);10102-001:;102  Vasagatan 27  ;Byggnad;2018 dec;4313
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 jan;462
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 feb;423
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 mar;443
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 apr;299
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 maj;126
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 jun;103
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 jul;54
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 aug;102
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 sep;272
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 okt;369
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 nov;361
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;2018 dec;458
7;m3;;EXTRA_PARSING;10103-001:;103  Vattugatan 9  ;Byggnad;Totalt;3471
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 jan;23900
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 feb;23820
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 mar;23730
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 apr;13830
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 maj;5280
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 jun;4260
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 jul;1790
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 aug;4190
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 sep;8080
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 okt;13350
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 nov;17530
7;MWh;;517436 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 dec;22780
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 jan;1739
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 feb;1329
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 mar;1378
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 apr;2359
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 maj;2763
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 jun;2672
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 jul;2657
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 aug;2713
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 sep;2826
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 okt;2905
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 nov;2851
8;kWh;;517437 (anl);10103-001:;103  Vattugatan 9  ;Byggnad;2018 dec;2298
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 jan;5120
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 feb;5163
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 mar;5235
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 apr;2947
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 maj;0640
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 jun;0460
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 jul;0014
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 aug;0505
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 sep;1414
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 okt;2682
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 nov;3666
9;MWh;;610200 (anl);103;Heimer 5,G„rdshus ;Byggnad;2018 dec;5107
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 jan;95
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 feb;7782
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 mar;2384
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 apr;60
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 maj;25
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 jun;25
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 jul;25
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 aug;25
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 sep;79
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 okt;88
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 nov;85
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;2018 dec;14
10;m3;;EXTRA_PARSING;10104-001:;104  Dalagatan 8  ;Byggnad;Totalt;10690
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 jan;5441
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 feb;5400
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 mar;4266
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 apr;3136
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 maj;0422
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 jun;0409
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 jul;0422
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 aug;0422
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 sep;2748
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 okt;3108
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 nov;3008
10;MWh;;501636 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 dec;0501
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 jan;1383
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 feb;1178
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 mar;1156
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 apr;1091
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 maj;1339
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 jun;1280
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 jul;1017
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 aug;1045
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 sep;1029
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 okt;1196
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 nov;1235
11;kWh;;501634 (anl);10104-001:;104  Dalagatan 8  ;Byggnad;2018 dec;1298
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 jan;1290
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 feb;1222
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 mar;1201
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 apr;859
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 maj;813
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 jun;852
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 jul;402
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 aug;372
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 sep;649
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 okt;1003
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 nov;1093
12;kWh;;566988 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 dec;1221
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 jan;5925
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 feb;6169
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 mar;5940
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 apr;3089
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 maj;0862
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 jun;0354
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 jul;0087
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 aug;0304
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 sep;1253
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 okt;2535
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 nov;3779
12;MWh;;565369 (anl);10107-001:;107  Dalen 6  ;Byggnad;2018 dec;5465
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 jan;300
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 feb;281
